Report Date,FIPS,Locality,VDH Health District,Total Cases,Hospitalizations,Deaths
4/26/2020,51510,A1341199,Y9ax,7,1,0591,80,19
4/26/2020,51520,Bri0,51199,Y9ax,7,1,059,0
4/26/2020,51530,Buena V51199,Y9ax,7,1,059henandoah,5,0,0d 51199,Y9ax,7,1,059lottesville,Thomas258u17,51,0,9ax,7,1,0592020,51550,Chesapeake,Ches171
sta Ci9ax,7,1,05/2020,51570,Colonial H0,51199,Y9ax,7,1,05/5,0,3
4/26/2020,51580,Covingto5p1,Lynch9ax,7,1,05/6/2020,51590,Danville,P0,51199,Y9ax,7,1,05/33,13,1
4/26/2020,51595412
sta Ci9ax,7,1,05/
4/26/2020,51600,Fairfax 0,51199,Y9ax,7,1,05
4/26/2020,51610,Falls C17r3,Lynch9ax,7,1,05
4/26/2020,51620,Franklin Cd 51199,Y9ax,7,1,05
,16,0,0
4/26/2020,5163021rFairfax9ax,7,1,05hannock,23,6,0
4/26/2020,5162rFairfax9ax,7,1,05h4,1,0
4/26/2020,51650,Hampton3,51199,Y9ax,7,1,05h26/2020,51660,Harris3,51199,Y9ax,7,1,05hoah,371,24,9
4/26/2020,51670,9rFairfax9ax,7,1,05h
4/26/2020,51678,Le5 Fairfax9ax,7,1,05ndoah,3,0,0
4/26/2020,51dewater,19ax,7,1,05n Virginia,50,5,1
4/26/2020,51683,Man402Fairfa9ax,7,1,05niam,158,25,2
4/26/2020,46,0
4/29ax,7,1,05nince William,45,6,1
4/263,51199,Y9ax,7,1,05nle,West Piedmont,0,0,025p1,Lynch9ax,7,1,05ort News,Peninsula,111,32,6
4/2622a,/2451,0,9ax,7,1,05o,184,36,3
4/27/2020d Fairfax9ax,7,1,05oco,2,2,0
4/27/2020,51730,Petersburg,Crater,39ax,7,1,05o2020,51735,Poquoson,Peninsula,63,51199,Y9ax,7,1,05,Portsmouth,Portsmouth,108,39,51199,Y9ax,7,1,05,adford,New River,3,0,0
4/26/2023,51199,Y9ax,7,1,05,,Richmond,301,58,14
4/26/2020,521,7,1,0
9ax,7,1,05,e,33,5,0
4/26/2020,51775,Sal1 Fairfax9ax,7,1,05,/26/2020,51790,Stadewater,19ax,7,1,05doah,10,0,0
4/26/2020,5180/541199,Y9ax,7,1,05dater,147,31,5
4/26/28 Fairfax9ax,7,1,05dch,Virginia Beach,345,72,10
4/25 2, City9ax,7,1,05d,Central Shenandoah,10,1,0
36,4Fairfa9ax,7,1,05dburg,Peninsula,15,6,1
4o4
3,Lynch9ax,7,1,05er,Lord Fairfax,3351199,Y9ax,7,1,05e01,Accomack,East6ty,Weste9ax,7,1,05e25/2020,51003,Albemarle,Thomas Jefferso9ax,7,1,05e/25/2020,51005,Allegha9rFairfax9ax,7,1,05/25/2020,51007,Amelia,Piedm151243,Cla9ax,7,1,05/51009,Amherst,Central Virgin5 Fairfax9ax,7,1,05/011,Appomattox,Ce5p1,Lynch9ax,7,1,05/
4/25/2020,51013,Arli63,1,0
49ax,7,1,05/9,29
4/25/2020,525C Fairfa9ax,7,1,0 Shenandoah,36,2,1
4/25/214
7
 City9ax,7,1,0 2enandoah,0,0,0
4/25/2020,51019,9ax,7,1,0 tral Virginia,24,1,0
4/25/2020,51021,B Jefferso9ax,7,1,0 0,0
4/25/2020,51023,Botetourt,Alleg27,6ater,39ax,7,1,0 ,51025,Brunswick,Southsid,d126 Fer,39ax,7,1,0 27,Buchanan,Cumberland Plateau,132,51Augus9ax,7,1,0 ,Buckingham,Piedmont,34,6,0
4/29ax,7,1,0 1,Campbell,Central Virginia,10,0,019Cr1,Lynch9ax,7,1,0 1ine,Rappahannock,5p1,Lynch9ax,7,1,0035,Carroll,Mount Rogers,dewater,19ax,7,1,006,Charles City,Chickahomdewater,19ax,7,1,00251037,Charlotte,Piedmont,7,1,0
4/6ty,Weste9ax,7,1,00field,Chesterfield,440,39,18
410r3,Lynch9ax,7,1,00,Lord Fairfax,7,1,0
4 Vista Ci9ax,7,1,00rfax,7,1,0
4/243,Cort16 Fer,39ax,7,1,000
4/243,Clarke,Lord Fairfax,7,1,019s4sta Ci9ax,7,1,00fax,7,1,0
4/243,Cl,3r3,Lynch9ax,7,1,00f0
4/243,Clarke,Lord Fairfax,7,1,0
4/249ax,7,1,00rd Fairfax,7,1,0
4/243,Clarke21020,51829ax,7,1,00r/243,Clarke,Lord Fairfax,7,1,02541199,Y9ax,7,1,00rax,7,1,0
4/243,Clarke,Lord Fai5,7,1,0
9ax,7,1,00rke,Lord Fairfax,7,1,0
4/243,Clarke,Lo9ax,7,1,0,7,1,0
4/243,Clarke,Lord F64223r2,1,09ax,7,1,0,rke,Lord Fairfax,7,84a17 ia Ci9ax,7,1,0,2airfax,7,1,0
4/243Clarke,Lo9ax,7,1,0,,7,1,0
4/243,Clarke,12rFairfax9ax,7,1,0,,43,Clarke,Lord Fairfa5p1,Lynch9ax,7,1,0,e,Lord Fairfax,7,1,0
4/2n4a17 2,1,09ax,7,1,0,7,1,0
4/243,Clarke,L,6,0
4/29ax,7,1,0,/243,Clarke,Lord Fairfax,7126ngt4
4/29ax,7,1,0,Fairfax,7,1,0
4/243,Cla15p1,Lynch9ax,7,1,0,F
4/243,Clarke,Lor,6,0
4/29ax,7,1,0,43,Clarke,Lord Fairfax,7,1,0
4,6,0
4/29ax,7,1,0rfax,7,1,0
4/243,Clarke,Lord 31Cr1,Lynch9ax,7,1,0rarke,Lord Fairfax,7,1,0
4/243,Cl21bu2gt4
4/29ax,7,1,0r24/243,Clarke,Lord Fairfax,7,1,01,0
4/249ax,7,1,0rirfax,7,1,0
4/243,Clarke,L6C Fairfa9ax,7,1,0r/243,Clarke,Lord Fairfax,7,16ty,Weste8ax,7,1,0d Fairfax,7,1,0
4/243,ClaL1,6ater,38ax,7,1,0d4/243,Clarke,Lord Fairfax,7,141
s2er,38ax,7,1,0dairfax,7,1,0
4/243,Cl2,7,1,0
8ax,7,1,0d,0
4/243,Clarke,L81243,Cla8ax,7,1,0d43,Clarke,Lord Fairfax,7,1,8 Fairfax8ax,7,1,0 Fairfax,7,1,0
4/243,Clarke,Lo3ty,Weste8ax,7,1,0 3,Clarke,Lord Fairfax,2o4
3,5este8ax,7,1,0 airfax,7,1,0
4/243,Clarke,Lo13ty,Weste8ax,7,1,0 3,Clarke,Lord Fairfax,7,1,0
4/243,8ax,7,1,0 Fairfax,7,1,0
4/243,Clarke12
4/243,8ax,7,1,04/243,Clarke,Lord Fairfax,7,1,08ax,7,1,04ke,Lord Fairfax,7,1,018C r2,1,08ax,7,1,04121,Montgomery,New Riv1rFairfax8ax,7,1,04
4/243,Clarke,Lord Fairfax,7,1,ax,7,1,08ax,7,1,04Fairfax,7,1,0
4/243,C9rx,7,1,08ax,7,1,01,0
4/243,Clarke,Lord Fairfa4ty,Weste8ax,7,1,01Lord Fairfax,7,1,0
4/244rFairfax8ax,7,1,017,1,0
4/243,Clarke,Lor2rFairfax8ax,7,1,013,Clarke,Lord Fairfax,7,1,05 Fairfax8ax,7,1,01rfax,7,1,0
4/243,Cla,ax,7,1,08ax,7,1,0,0
4/243,Clarke,Lord Fairfax545e14Fairfa8ax,7,1,0,erson,7d Fairfax,7,1,0d Fairfax8ax,7,1,0,Fairfax,7,1,0Fairfax,7,1,08ax,7,1,0,rson,7dfax,7,1,0,1,0Fairfax,7,1101243,Cla8ax,7,1,0,020,51149,Prince Georg6 ,7,1,08ax,7,1,0/2020,51153,Prince William,Prince William8ax,7,1,0/
4/26/2020,51155,Pax,7,1,08ax,7,1,0/0
4/26/2020,51157,Rae William8ax,7,1,0/ck Rapidan,2,0,0
 27,0 S,9liam8ax,7,1,0ounty,Three Rivers,89,4,0
4/26/217r3,Lynch8ax,7,1,0oty,Alleghany,39,1,e William8ax,7,1,0ockbridge,Central Shenandoah, 2,7,1,0
8ax,7,1,0oRockingham,Central Shenandoah,184ax,7,1,08ax,7,1,0o7,Russell,Cumberland Plat46,7,1,0
8ax,7,1,01169,Scott,Lenowiscax,7,1,08ax,7,1,01171,Shenandoah,Lord Fairfa16ty,Weste8ax,7,1,011173,Smyth,Mount Rogers,124r3,Lynch8ax,7,1,01,Southampton,Western Tidewater,18ax,7,1,01/2020,51177,Spotsylvania,R46,0
4/28ax,7,1,0
4/26/2020,51179,Staff56,0
4/28ax,7,1,0
2,2
4/26/2020,511812rFairfax8ax,7,1,0
/26/2020,51183,Sussex,C22
sta Ci8ax,7,1,0
51185,Tazewell,Cum2/2522a5este8ax,7,1,0
6/2020,51187,Warren,Lo46,0
4/28ax,7,1,026/2020,51191,Washington,Mount dewater,18ax,7,1,02020,51193,Westmoreland,Three River23C Fairfa8ax,7,1,02195,Wise,Lenowisco,20,9,22,/246irfa8ax,7,1,02,Mount Rogers,11,1,1
4/26/202,ax,7,1,08ax,7,1,02a,44,6,1
4/26/2020,51510,A11r3,Lynch8ax,7,1,0591,80,19
4/26/2020,51520,Bri0,51199,Y8ax,7,1,059,0
4/26/2020,51530,Buena V51199,Y8ax,7,1,059henandoah,5,0,0d 51199,Y8ax,7,1,059lottesville,Thomas238132sa99,Y8ax,7,1,0592020,51550,Chesapeake,Ches16
sta Ci8ax,7,1,05/2020,51570,Colonial H0,51199,Y8ax,7,1,05/5,0,3
4/26/2020,51580,Covingto5p1,Lynch8ax,7,1,05/6/2020,51590,Danville,P0,51199,Y8ax,7,1,05/33,13,1
4/26/2020,5159516
sta Ci8ax,7,1,05/
4/26/2020,51600,Fairfax dewater,18ax,7,1,05
4/26/2020,51610,Falls C16,7,1,0
8ax,7,1,05
4/26/2020,51620,Franklin Cd 51199,Y8ax,7,1,05
,16,0,0
4/26/2020,5163021rFairfax8ax,7,1,05hannock,23,6,0
4/26/2020,5162rFairfax8ax,7,1,05h4,1,0
4/26/2020,51650,Hampton3,51199,Y8ax,7,1,05h26/2020,51660,Harris3,51199,Y8ax,7,1,05hoah,371,24,9
4/26/2020,51670,7rFairfax8ax,7,1,05h
4/26/2020,51678,Le3,51199,Y8ax,7,1,05ndoah,3,0,0
4/26/2020,51dewater,18ax,7,1,05n Virginia,50,5,1
4/26/2020,51683,Man3 2, City8ax,7,1,05niam,158,25,2
4/26/2020,46,0
4/28ax,7,1,05nince William,45,6,1
4/263,51199,Y8ax,7,1,05nle,West Piedmont,0,0,024rFairfax8ax,7,1,05ort News,Peninsula,111,32,6
4/26263a36,5este8ax,7,1,05o,184,36,3
4/27/20200,51199,Y8ax,7,1,05oco,2,2,0
4/27/2020,51730,Petersburg,Crater,38ax,7,1,05o2020,51735,Poquoson,Peninsula,60,51199,Y8ax,7,1,05,Portsmouth,Portsmouth,108,39,51199,Y8ax,7,1,05,adford,New River,3,0,0
4/26/2023,51199,Y8ax,7,1,05,,Richmond,301,58,14
4/26/2020,520,7,1,0
8ax,7,1,05,e,33,5,0
4/26/2020,51775,Sal1 Fairfax8ax,7,1,05,/26/2020,51790,Stadewater,18ax,7,1,05doah,10,0,0
4/26/2020,5180/341199,Y8ax,7,1,05dater,147,31,5
4/26/25p1,Lynch8ax,7,1,05dch,Virginia Beach,345,72,10
4/25 2, City8ax,7,1,05d,Central Shenandoah,10,1,0
31,or2,1,08ax,7,1,05dburg,Peninsula,15,6,1
4n8e11,Lynch8ax,7,1,05er,Lord Fairfax,3351199,Y8ax,7,1,05e01,Accomack,East6ty,Weste8ax,7,1,05e25/2020,51003,Albemarle,Thomas Jefferso8ax,7,1,05e/25/2020,51005,Allegha8 Fairfax8ax,7,1,05/25/2020,51007,Amelia,Piedm121243,Cla8ax,7,1,05/51009,Amherst,Central Virgin5 Fairfax8ax,7,1,05/011,Appomattox,Ce4rFairfax8ax,7,1,05/
4/25/2020,51013,Arli63,1,0
48ax,7,1,05/9,29
4/25/2020,525C Fairfa8ax,7,1,0 Shenandoah,36,2,1
4/25/2143,6ater,38ax,7,1,0 2enandoah,0,0,0
4/25/2020,51019,8ax,7,1,0 tral Virginia,24,1,0
4/25/2020,51021,B Jefferso8ax,7,1,0 0,0
4/25/2020,51023,Botetourt,Alleg23,6ater,38ax,7,1,0 ,51025,Brunswick,Southsid/9,23Fairfa8ax,7,1,0 27,Buchanan,Cumberland Plateau,131Jefferso8ax,7,1,0 ,Buckingham,Piedmont,34,6,0
4/28ax,7,1,0 1,Campbell,Central Virginia,10,0,015ngton,Ce8ax,7,1,0 1ine,Rappahannock,4rFairfax8ax,7,1,0035,Carroll,Mount Rogers,dewater,18ax,7,1,006,Charles City,Chickahomdewater,18ax,7,1,00251037,Charlotte,Piedmont,7,1,0
4/5 Fairfax8ax,7,1,00field,Chesterfield,440,39,18
48r3,Lynch8ax,7,1,00,Lord Fairfax,7,1,0
4 Vista Ci8ax,7,1,00rfax,7,1,0
4/243,Cort16 Fer,38ax,7,1,000
4/243,Clarke,Lord Fairfax,7,1,01641199,Y8ax,7,1,00fax,7,1,0
4/243,Cl,3r3,Lynch8ax,7,1,00f0
4/243,Clarke,Lord Fairfax,7,1,0
4/248ax,7,1,00rd Fairfax,7,1,0
4/243,Clarke20,7,1,0
8ax,7,1,00r/243,Clarke,Lord Fairfax,7,1,020,7,1,0
8ax,7,1,00rax,7,1,0
4/243,Clarke,Lord Fai5,7,1,0
8ax,7,1,00rke,Lord Fairfax,7,1,0
4/243,Clarke,Lo8ax,7,1,0,7,1,0
4/243,Clarke,Lord F60019C2,1,08ax,7,1,0,rke,Lord Fairfax,7,d,C56 Fer,38ax,7,1,0,2airfax,7,1,0
4/243Clarke,Lo8ax,7,1,0,,7,1,0
4/243,Clarke,9,51199,Y8ax,7,1,0,,43,Clarke,Lord Fairfa4rFairfax8ax,7,1,0,e,Lord Fairfax,7,1,0
4/2n1
4/Fer,38ax,7,1,0,7,1,0
4/243,Clarke,L,6,0
4/28ax,7,1,0,/243,Clarke,Lord Fairfax,7119C9,5este8ax,7,1,0,Fairfax,7,1,0
4/243,Cla14rFairfax8ax,7,1,0,F
4/243,Clarke,Lor,6,0
4/28ax,7,1,0,43,Clarke,Lord Fairfax,7,1,0
4,6,0
4/28ax,7,1,0rfax,7,1,0
4/243,Clarke,Lord 31Cr1,Lynch8ax,7,1,0rarke,Lord Fairfax,7,1,0
4/243,Cl29lo28s3ynch8ax,7,1,0r24/243,Clarke,Lord Fairfax,7,1,00,51199,Y8ax,7,1,0rirfax,7,1,0
4/243,Clarke,L6C Fairfa8ax,7,1,0r/243,Clarke,Lord Fairfax,7,15 Fairfax7ax,7,1,0d Fairfax,7,1,0
4/243,ClaL1,6ater,37ax,7,1,0d4/243,Clarke,Lord Fairfax,7,138
s2er,37ax,7,1,0dairfax,7,1,0
4/243,Cl2,7,1,0
7ax,7,1,0d,0
4/243,Clarke,L71243,Cla7ax,7,1,0d43,Clarke,Lord Fairfax,7,1,8 Fairfax7ax,7,1,0 Fairfax,7,1,0
4/243,Clarke,Lo3ty,Weste7ax,7,1,0 3,Clarke,Lord Fairfax,2hoa10,5rfax7ax,7,1,0 airfax,7,1,0
4/243,Clarke,Lo10ty,Weste7ax,7,1,0 3,Clarke,Lord Fairfax,7,1,0
4/243,7ax,7,1,0 Fairfax,7,1,0
4/243,Clarke8
4/243,7ax,7,1,04/243,Clarke,Lord Fairfax,7,1,07ax,7,1,04ke,Lord Fairfax,7,1,018C r3,Cla7ax,7,1,04121,Montgomery,New Riv1rFairfax7ax,7,1,04
4/243,Clarke,Lord Fairfax,7,1,ax,7,1,07ax,7,1,04Fairfax,7,1,0
4/243,C6ax,7,1,07ax,7,1,01,0
4/243,Clarke,Lord Fairfa3ty,Weste7ax,7,1,01Lord Fairfax,7,1,0
4/244ry,Weste7ax,7,1,017,1,0
4/243,Clarke,Lor2rFairfax7ax,7,1,013,Clarke,Lord Fairfax,7,1,04rFairfax7ax,7,1,01rfax,7,1,0
4/243,Cla,ax,7,1,07ax,7,1,0,0
4/243,Clarke,Lord Fairfax528s
4/2City7ax,7,1,0,erson,7d Fairfax,7,1,02rFairfax7ax,7,1,0,Fairfax,7,1,0Fairfax,7,1,07ax,7,1,0,rson,7dfax,7,1,0,1,0Fairfax,7,191243,Cla7ax,7,1,0,020,51149,Prince Georg6 ,7,1,07ax,7,1,0/2020,51153,Prince William,Prince William7ax,7,1,0/
4/26/2020,51155,P,ax,7,1,07ax,7,1,0/0
4/26/2020,51157,Rae William7ax,7,1,0/ck Rapidan,2,0,0
 32o142,9liam7ax,7,1,0ounty,Three Rivers,89,4,0
4/26/218r3,Lynch7ax,7,1,0oty,Alleghany,39,1,e William7ax,7,1,0ockbridge,Central Shenandoah,9,7,1,0
7ax,7,1,0oRockingham,Central Shenandoah,184,ax,7,1,07ax,7,1,0o7,Russell,Cumberland Plat43,7,1,0
7ax,7,1,01169,Scott,Lenowiscax,7,1,07ax,7,1,01171,Shenandoah,Lord Fairfa15 Fairfax7ax,7,1,011173,Smyth,Mount Rogers,122r3,Lynch7ax,7,1,01,Southampton,Western Tidewater,17ax,7,1,01/2020,51177,Spotsylvania,R46,0
4/27ax,7,1,0
4/26/2020,51179,Staff56,0
4/27ax,7,1,0
2,2
4/26/2020,511812rFairfax7ax,7,1,0
/26/2020,51183,Sussex,C191
sta Ci7ax,7,1,0
51185,Tazewell,Cum2oRo2,1,ta Ci7ax,7,1,0
6/2020,51187,Warren,Lo46,0
4/27ax,7,1,026/2020,51191,Washington,Mount dewater,17ax,7,1,02020,51193,Westmoreland,Three River23C Fairfa7ax,7,1,02195,Wise,Lenowisco,20,9,1a,/2451,0,7ax,7,1,02,Mount Rogers,11,1,1
4/26/202,ax,7,1,07ax,7,1,02a,44,6,1
4/26/2020,51510,A10,7,1,0
7ax,7,1,0591,80,19
4/26/2020,51520,Bri0,51199,Y7ax,7,1,059,0
4/26/2020,51530,Buena V51199,Y7ax,7,1,059henandoah,5,0,00,51199,Y7ax,7,1,059lottesville,Thomas20/21,0499,Y7ax,7,1,0592020,51550,Chesapeake,Ches141
sta Ci7ax,7,1,05/2020,51570,Colonial H0,51199,Y7ax,7,1,05/5,0,3
4/26/2020,51580,Covingto4rFairfax7ax,7,1,05/6/2020,51590,Danville,P0,51199,Y7ax,7,1,05/33,13,1
4/26/2020,5159512,7,1,0
7ax,7,1,05/
4/26/2020,51600,Fairfax dewater,17ax,7,1,05
4/26/2020,51610,Falls C16,7,1,0
7ax,7,1,05
4/26/2020,51620,Franklin C0,51199,Y7ax,7,1,05
,16,0,0
4/26/2020,51630223,1199,Y7ax,7,1,05hannock,23,6,0
4/26/2020,5162rFairfax7ax,7,1,05h4,1,0
4/26/2020,51650,Hampton3,51199,Y7ax,7,1,05h26/2020,51660,Harris3,51199,Y7ax,7,1,05hoah,371,24,9
4/26/2020,51670,7rFairfax7ax,7,1,05h
4/26/2020,51678,Le3,51199,Y7ax,7,1,05ndoah,3,0,0
4/26/2020,51dewater,17ax,7,1,05n Virginia,50,5,1
4/26/2020,51683,Man3 2, City7ax,7,1,05niam,158,25,2
4/26/2020,46,0
4/27ax,7,1,05nince William,45,6,1
4/263,51199,Y7ax,7,1,05nle,West Piedmont,0,0,021rFairfax7ax,7,1,05ort News,Peninsula,111,32,6
4/26213,340499,Y7ax,7,1,05o,184,36,3
4/27/20200,51199,Y7ax,7,1,05oco,2,2,0
4/27/2020,51730,Petersburg,Crater,37ax,7,1,05o2020,51735,Poquoson,Peninsula,60,51199,Y7ax,7,1,05,Portsmouth,Portsmouth,108,38
4/243,7ax,7,1,05,adford,New River,3,0,0
4/26/2023,51199,Y7ax,7,1,05,,Richmond,301,58,14
4/26/2020,516,7,1,0
7ax,7,1,05,e,33,5,0
4/26/2020,51775,Sal1 Fairfax7ax,7,1,05,/26/2020,51790,Stadewater,17ax,7,1,05doah,10,0,0
4/26/2020,5180/241199,Y7ax,7,1,05dater,147,31,5
4/26/23,7,1,0
7ax,7,1,05dch,Virginia Beach,345,72,10
4/25 2, City7ax,7,1,05d,Central Shenandoah,10,1,0
291243,Cla7ax,7,1,05dburg,Peninsula,15,6,1
4n9,6ater,37ax,7,1,05er,Lord Fairfax,3351199,Y7ax,7,1,05e01,Accomack,East56,0
4/27ax,7,1,05e25/2020,51003,Albemarle,Thomas Jefferso7ax,7,1,05e/25/2020,51005,Allegha6 Fairfax7ax,7,1,05/25/2020,51007,Amelia,Piedm1041199,Y7ax,7,1,05/51009,Amherst,Central Virgin3351199,Y7ax,7,1,05/011,Appomattox,Ce3 Fairfax7ax,7,1,05/
4/25/2020,51013,Arli33,1,0
47ax,7,1,05/9,29
4/25/2020,525C Fairfa7ax,7,1,0 Shenandoah,36,2,1
4/25/2126,6ater,37ax,7,1,0 2enandoah,0,0,0
4/25/2020,51019,7ax,7,1,0 tral Virginia,24,1,0
4/25/2020,51021,B Jefferso7ax,7,1,0 0,0
4/25/2020,51023,Botetourt,Alleg23,6ater,37ax,7,1,0 ,51025,Brunswick,Southsid80a15p1er,37ax,7,1,0 27,Buchanan,Cumberland Plateau,13dewater,17ax,7,1,0 ,Buckingham,Piedmont,34,6,0
4/27ax,7,1,0 1,Campbell,Central Virginia,10,0,015n70
4/27ax,7,1,0 1ine,Rappahannock,2rFairfax7ax,7,1,0035,Carroll,Mount Rogers,dewater,17ax,7,1,006,Charles City,Chickahomdewater,17ax,7,1,00251037,Charlotte,Piedmont,7,1,0
4/ Jefferso7ax,7,1,00field,Chesterfield,440,39,18
48r7,1,0
7ax,7,1,00,Lord Fairfax,7,1,0
4 Vista Ci7ax,7,1,00rfax,7,1,0
4/243,C4rt16 Fer,37ax,7,1,000
4/243,Clarke,Lord Fairfax,7,1,02741199,Y7ax,7,1,00fax,7,1,0
4/243,Cl,3r3,Lynch7ax,7,1,00f0
4/243,Clarke,Lord Fairfax,7,1,0
4/247ax,7,1,00rd Fairfax,7,1,0
4/243,Clarke20,ista Ci7ax,7,1,00r/243,Clarke,Lord Fairfax,7,1,020,7,1,0
7ax,7,1,00rax,7,1,0
4/243,Clarke,Lord Fai4rFairfax7ax,7,1,00rke,Lord Fairfax,7,1,0
4/243,Clarke,Lo7ax,7,1,0,7,1,0
4/243,Clarke,Lord F57019C2,1,07ax,7,1,0,rke,Lord Fairfax,7,d2t16 Fer,37ax,7,1,0,2airfax,7,1,0
4/243Clarke,Lo7ax,7,1,0,,7,1,0
4/243,Clarke,1Clarke,Lo7ax,7,1,0,,43,Clarke,Lord Fairfa4rFairfax7ax,7,1,0,e,Lord Fairfax,7,1,0
4/213,12, City7ax,7,1,0,7,1,0
4/243,Clarke,L,6,0
4/27ax,7,1,0,/243,Clarke,Lord Fairfax,7110,8s3ynch7ax,7,1,0,Fairfax,7,1,0
4/243,Cla12rFairfax7ax,7,1,0,F
4/243,Clarke,Lor,6,0
4/27ax,7,1,0,43,Clarke,Lord Fairfax,7,1,0
4,6,0
4/27ax,7,1,0rfax,7,1,0
4/243,Clarke,Lord 30tn,CrMoun7ax,7,1,0rarke,Lord Fairfax,7,1,0
4/243,Cl290124r3Moun7ax,7,1,0r24/243,Clarke,Lord Fairfax,7,1,00,51199,Y7ax,7,1,0rirfax,7,1,0
4/243,Clarke,L41243,Cla7ax,7,1,0r/243,Clarke,Lord Fairfax,7,1 Jefferso6ax,7,1,0d Fairfax,7,1,0
4/243,ClaL1,6ater,36ax,7,1,0d4/243,Clarke,Lord Fairfax,7,134saFairfa6ax,7,1,0dairfax,7,1,0
4/243,Cl2,7,1,0
6ax,7,1,0d,0
4/243,Clarke,L61243,Cla6ax,7,1,0d43,Clarke,Lord Fairfax,7,1,6 Fairfax6ax,7,1,0 Fairfax,7,1,0
4/243,Clarke,Lo1Jefferso6ax,7,1,0 3,Clarke,Lord Fairfax,2d4/10,5rfax6ax,7,1,0 airfax,7,1,0
4/243,Clarke,Lo9Jefferso6ax,7,1,0 3,Clarke,Lord Fairfax,7,1,0
4/243,6ax,7,1,0 Fairfax,7,1,0
4/243,Clarke5
4/243,6ax,7,1,04/243,Clarke,Lord Fairfax,7,1,06ax,7,1,04ke,Lord Fairfax,7,1,0151243,Cla6ax,7,1,04121,Montgomery,New Riv1rFairfax6ax,7,1,04
4/243,Clarke,Lord Fairfax,7,1fax,7,1,06ax,7,1,04Fairfax,7,1,0
4/243,C Jefferso6ax,7,1,01,0
4/243,Clarke,Lord Fairfa2Jefferso6ax,7,1,01Lord Fairfax,7,1,0
4/241Jefferso6ax,7,1,017,1,0
4/243,Clarke,Lor1Jefferso6ax,7,1,013,Clarke,Lord Fairfax,7,1,04rFairfax6ax,7,1,01rfax,7,1,0
4/243,Cla,ax,7,1,06ax,7,1,0,0
4/243,Clarke,Lord Fairfax5081,d airfa6ax,7,1,0,erson,7d Fairfax,7,1,02rFairfax6ax,7,1,0,Fairfax,7,1,0Fairffax,7,1,06ax,7,1,0,rson,7dfax,7,1,0,1,0Fairfax,7,18sas City6ax,7,1,0,020,51149,Prince Georg2Jefferso6ax,7,1,0/2020,51153,Prince William,Prince William6ax,7,1,0/
4/26/2020,51155,Pe William6ax,7,1,0/0
4/26/2020,51157,Rae William6ax,7,1,0/ck Rapidan,2,0,0
488,G Fa6liam6ax,7,1,0ounty,Three Rivers,89,4,0
4/26/211,7,1,0
6ax,7,1,0oty,Alleghany,39,1,e William6ax,7,1,0ockbridge,Central Shenandoah,9,7,1,0
6ax,7,1,0oRockingham,Central Shenandoah,184e William6ax,7,1,0o7,Russell,Cumberland Plat31,7,1,0
6ax,7,1,01169,Scott,Lenowisc,ax,7,1,06ax,7,1,01171,Shenandoah,Lord Fairfa12Jefferso6ax,7,1,011173,Smyth,Mount Rogers,117,7,1,0
6ax,7,1,01,Southampton,Western Tidewater,16ax,7,1,01/2020,51177,Spotsylvania,R46,0
4/26ax,7,1,0
4/26/2020,51179,Staff46,0
4/26ax,7,1,0
2,2
4/26/2020,511812rFairfax6ax,7,1,0
/26/2020,51183,Sussex,C1341199,Y6ax,7,1,0
51185,Tazewell,Cum29lo20a6liam6ax,7,1,0
6/2020,51187,Warren,Lo36,0
4/26ax,7,1,026/2020,51191,Washington,Mount dewater,16ax,7,1,02020,51193,Westmoreland,Three River22C Fairfa6ax,7,1,02195,Wise,Lenowisco,20,9,18,/2451,0,6ax,7,1,02,Mount Rogers,11,1,1
4/26/202,ax,7,1,06ax,7,1,02a,44,6,1
4/26/2020,51510,A10,Fairfax6ax,7,1,0591,80,19
4/26/2020,51520,Bri0,51199,Y6ax,7,1,059,0
4/26/2020,51530,Buena V51199,Y6ax,7,1,059henandoah,5,0,00,51199,Y6ax,7,1,059lottesville,Thomas1880irf499,Y6ax,7,1,0592020,51550,Chesapeake,Ches141
sta Ci6ax,7,1,05/2020,51570,Colonial Hdewater,16ax,7,1,05/5,0,3
4/26/2020,51580,Covingto4rFairfax6ax,7,1,05/6/2020,51590,Danville,P0,51199,Y6ax,7,1,05/33,13,1
4/26/2020,5159512,7,1,0
6ax,7,1,05/
4/26/2020,51600,Fairfax dewater,16ax,7,1,05
4/26/2020,51610,Falls C7rFairfax6ax,7,1,05
4/26/2020,51620,Franklin C0,51199,Y6ax,7,1,05
,16,0,0
4/26/2020,51630223,1199,Y6ax,7,1,05hannock,23,6,0
4/26/2020,5162rFairfax6ax,7,1,05h4,1,0
4/26/2020,51650,Hampton3,51199,Y6ax,7,1,05h26/2020,51660,Harris V51199,Y6ax,7,1,05hoah,371,24,9
4/26/2020,51670,5rFairfax6ax,7,1,05h
4/26/2020,51678,Le0,51199,Y6ax,7,1,05ndoah,3,0,0
4/26/2020,51dewater,16ax,7,1,05n Virginia,50,5,1
4/26/2020,51683,Man3 2, City6ax,7,1,05niam,158,25,2
4/26/2020,46,0
4/26ax,7,1,05nince William,45,6,1
4/263,51199,Y6ax,7,1,05nle,West Piedmont,0,0,018rFairfax6ax,7,1,05ort News,Peninsula,111,32,6
4/265/51han3rfax6ax,7,1,05o,184,36,3
